text,label
what is the process for getting an actual physical card,order_physical_card
who accepts the card,card_acceptance
i've been waiting ages and my pin hasn't gotten here,get_physical_card
tell me why my card payment was declined,declined_card_payment
i am sure i have plenty of money to transfer but my transfer is being declined,declined_transfer
why hasn't my transfer gone through,failed_transfer
is the card welcomed by everybody,card_acceptance
why was my pin blocked,pin_blocked
i tried and tried but i could not complete my transfer tell me what is wrong,failed_transfer
there is a withdrawal in my account i didn't make,cash_withdrawal_not_recognised
how do i reverse a transaction on my account,request_refund
do you know which businesses will accept my card,card_acceptance
my card was declined in a shop,declined_card_payment
hey there's a fee for a transfer on my account why,transfer_fee_charged
i'm going to be away for awhile can i have it add money automatically in certain intervals,automatic_top_up
how many physical cards am i allowed to have,getting_spare_card
how can i fix my card it got declined twice,declined_transfer
the atm at metro bank on high st kensington didn't return my card what should i do now that the bank is closed,card_swallowed
how can i activate my card so i can start using it,activate_my_card
can i use this app to change money,exchange_via_app
is there any reason why my card didn't work when i tried to top up,top_up_failed
how long will it be before the person i sent money to is able to see it,transfer_not_received_by_recipient
are there any discounts for frequent currency exchanges,exchange_charge
i did a transfer but its still pending,pending_transfer
i have arranged a transfer but no longer need to send it how do i stop the transfer,cancel_transfer
i tried to use my card to top up but all of the money has disappeared,topping_up_by_card
i want to transfer money to a beneficiary but i couldn't,beneficiary_not_allowed
i didn't receive the correct amount of cash when i exchanged it overseas,wrong_exchange_rate_for_cash_withdrawal
trouble with my top up,top_up_failed
will i be charged for adding money by transfer,top_up_by_bank_transfer_charge
my money i added isn't on my card,top_up_failed
where is the card pin located,get_physical_card
when will my top-up be completed,pending_top_up
why would a transfer fail,failed_transfer
where are cards available to order,order_physical_card
do you only use visa or do you have mastercard too,visa_or_mastercard
i got double charged for a payment so how do i fix that,transaction_charged_twice
i need assistance with transferring funds to another account,transfer_into_account
why couldn't i transfer to a beneficiairy,beneficiary_not_allowed
how can i create a disposable virtual card,get_disposable_virtual_card
why is the exchange rate wrong for my cash withdrawal,wrong_exchange_rate_for_cash_withdrawal
i was issued a new card a week ago but still haven't received it how long will it be until i receive it,card_arrival
my beneficiary is not allowed please may i have answer as to why this is,beneficiary_not_allowed
how come i can't find anywhere to load using cash,top_up_by_cash_or_cheque
what is the estimated time on an urgent transfer from china,transfer_timing
i would like to know if i can top up with google pay,apple_pay_or_google_pay
do i need to do anything special for my friend to send money to my account,receiving_money
i topped up my account but the money isn't there now,topping_up_by_card
i can't get my card to work,card_not_working
how do i obtain a second card,getting_spare_card
can i transfer money using a different currency,receiving_money
i have been trying to make a transfer and it won't go through i have checked all the receipts and its all correct but still won't let me do it,declined_transfer
